Frame,Chorea Label
40061,0
40062,0
40063,0
40064,0
40065,0
40066,0
40067,0
40068,0
40069,0
40070,0
40071,0
40072,0
40073,0
40074,0
40075,0
40076,0
40077,0
40078,0
40079,0
40080,0
40081,0
40082,0
40083,0
40084,0
40085,0
40086,0
40087,0
40088,0
40089,0
40090,0
40091,0
40092,0
40093,0
40094,0
40095,0
40096,0
40097,0
40098,0
40099,0
40100,0
40101,0
40102,0
40103,0
40104,0
40105,0
40106,0
40107,0
40108,0
40109,0
40110,0
40111,0
40112,0
40113,0
40114,0
40115,0
40116,0
40117,0
40118,0
40119,0
40120,0
40121,0
40122,0
40123,0
40124,0
40125,0
40126,0
40127,0
40128,0
40129,0
40130,0
40131,0
40132,0
40133,0
40134,0
40135,0
40136,0
40137,0
40138,0
40139,0
40140,0
40141,0
40142,0
40143,0
40144,0
40145,0
40146,0
40147,0
40148,0
40149,0
40150,0
40151,0
40152,0
40153,0
40154,0
40155,0
40156,0
40157,0
40158,0
40159,0
40160,0
40161,0
40162,0
40163,0
40164,0
40165,0
40166,0
40167,0
40168,0
40169,0
40170,0
40171,0
40172,0
40173,0
40174,0
40175,0
40176,0
40177,0
40178,0
40179,0
40180,0
40181,0
40182,0
40183,0
40184,0
40185,0
40186,0
40187,0
40188,0
40189,0
40190,0
40191,3
40192,3
40193,3
40194,3
40195,3
40196,3
40197,3
40198,3
40199,3
40200,3
40201,3
40202,3
40203,3
40204,3
40205,3
40206,3
40207,3
40208,3
40209,3
40210,3
40211,3
40212,3
40213,3
40214,3
40215,3
40216,3
40217,3
40218,3
40219,3
40220,3
40221,3
40222,3
40223,3
40224,3
40225,3
40226,3
40227,3
40228,3
40229,3
40230,3
40231,3
40232,3
40233,3
40234,3
40235,3
40236,3
40237,3
40238,3
40239,3
40240,3
40241,3
40242,3
40243,3
40244,3
40245,3
40246,3
40247,3
40248,3
40249,3
40250,3
40251,3
40252,3
40253,3
40254,3
40255,3
40256,3
40257,3
40258,3
40259,3
40260,3
40261,3
40262,3
40263,3
40264,3
40265,3
40266,3
40267,3
40268,3
40269,3
40270,3
40271,3
40272,3
40273,3
40274,3
40275,3
40276,3
40277,3
40278,3
40279,3
40280,3
40281,3
40282,3
40283,3
40284,3
40285,3
40286,3
40287,3
40288,3
40289,3
40290,3
40291,3
40292,3
40293,3
40294,3
40295,3
40296,3
40297,3
40298,3
40299,3
40300,3
40301,3
40302,3
40303,3
40304,3
40305,3
40306,3
40307,3
40308,3
40309,3
40310,3
40311,3
40312,3
40313,3
40314,3
40315,3
40316,3
40317,3
40318,3
40319,3
40320,3
40321,3
40322,3
40323,3
40324,3
40325,3
40326,3
40327,3
40328,3
40329,3
40330,3
40331,3
40332,3
40333,3
40334,3
40335,3
40336,3
40337,3
40338,3
40339,3
40340,3
40341,3
40342,3
40343,3
40344,3
40345,3
40346,3
40347,3
40348,3
40349,3
40350,3
40351,3
40352,3
40353,3
40354,3
40355,3
40356,3
40357,3
40358,3
40359,3
40360,3
40361,3
40362,3
40363,3
40364,3
40365,3
40366,3
40367,3
40368,3
40369,3
40370,3
40371,3
40372,3
40373,3
40374,3
40375,3
40376,3
40377,3
40378,3
40379,3
40380,3
40381,3
40382,3
40383,3
40384,3
40385,3
40386,3
40387,3
40388,3
40389,3
40390,3
40391,3
40392,3
40393,3
40394,3
40395,3
40396,3
40397,3
40398,3
40399,3
40400,3
40401,3
40402,3
40403,3
40404,3
40405,3
40406,3
40407,3
40408,3
40409,3
40410,3
40411,3
40412,3
40413,3
40414,3
40415,3
40416,3
40417,3
40418,3
40419,3
40420,3
40421,3
40422,3
40423,3
40424,3
40425,3
40426,3
40427,3
40428,3
40429,3
40430,3
40431,3
40432,3
40433,3
40434,3
40435,3
40436,3
40437,3
40438,3
40439,3
40440,3
40441,3
40442,3
40443,3
40444,3
40445,3
40446,3
40447,3
40448,3
40449,3
40450,3
40451,3
40452,3
40453,3
40454,3
40455,3
40456,3
40457,3
40458,3
40459,3
40460,3
40461,3
40462,3
40463,3
40464,3
40465,3
40466,3
40467,3
40468,3
40469,3
40470,3
40471,3
40472,3
40473,3
40474,3
40475,3
40476,3
40477,3
40478,3
40479,3
40480,3
40481,3
40482,3
40483,3
40484,3
40485,3
40486,3
40487,3
40488,3
40489,3
40490,3
40491,3
40492,3
40493,3
40494,3
40495,3
40496,3
40497,3
40498,3
40499,3
40500,3
40501,3
40502,3
40503,3
40504,3
40505,3
40506,3
40507,3
40508,3
40509,3
40510,3
40511,3
40512,3
40513,3
40514,3
40515,3
40516,3
40517,3
40518,3
40519,3
40520,3
40521,3
40522,3
40523,3
40524,3
40525,3
40526,3
40527,3
40528,3
40529,3
40530,3
40531,3
40532,3
40533,3
40534,3
40535,3
40536,3
40537,3
40538,3
40539,3
40540,3
40541,3
40542,3
40543,3
40544,3
40545,3
40546,3
40547,3
40548,3
40549,3
40550,3
40551,3
40552,3
40553,3
40554,3
40555,3
40556,3
40557,3
40558,3
40559,3
40560,3
40561,3
40562,3
40563,3
40564,3
40565,3
40566,3
40567,3
40568,3
40569,3
40570,3
40571,3
40572,3
40573,3
40574,3
40575,3
40576,3
40577,3
40578,3
40579,3
40580,3
40581,3
40582,3
40583,3
40584,3
40585,3
40586,3
40587,3
40588,3
40589,3
40590,3
40591,3
40592,3
40593,3
40594,3
40595,3
40596,3
40597,3
40598,3
40599,3
40600,3
40601,3
40602,3
40603,3
40604,3
40605,3
40606,3
40607,3
40608,3
40609,3
40610,3
40611,3
40612,3
40613,3
40614,3
40615,3
40616,3
40617,3
40618,3
40619,3
40620,3
40621,3
40622,3
40623,3
40624,3
40625,3
40626,3
40627,3
40628,3
40629,3
40630,3
40631,3
40632,3
40633,3
40634,3
40635,3
40636,3
40637,3
40638,3
40639,3
40640,3
40641,3
40642,3
40643,3
40644,3
40645,3
40646,3
40647,3
40648,3
40649,3
40650,3
40651,3
40652,3
40653,3
40654,3
40655,3
40656,3
40657,3
40658,3
40659,3
40660,3
40661,3
40662,3
40663,3
40664,3
40665,3
40666,3
40667,3
40668,3
40669,3
40670,3
40671,3
40672,3
40673,3
40674,3
40675,3
40676,3
40677,3
40774,3
40775,3
40776,3
40777,3
40778,3
40779,3
40780,3
40781,3
40782,3
40783,3
40784,3
40785,3
40786,3
40787,3
40788,3
40789,3
40790,3
40791,3
40792,3
40793,3
40794,3
40795,3
40796,3
40797,3
40798,3
40799,3
40800,3
40801,3
40802,3
40803,3
40804,3
40805,3
40806,3
40807,3
40808,3
40809,3
40810,3
40811,3
40812,3
40813,3
40814,3
40815,3
40816,3
40817,3
40818,3
40819,3
40820,3
40821,3
40822,3
40823,3
40824,3
40825,3
40826,3
40827,3
40828,3
40829,3
40830,3
40831,3
40832,3
40833,3
40834,3
40835,3
40836,3
40837,3
40838,3
40839,3
40840,3
40841,3
40842,3
40843,3
40844,3
40845,3
40846,3
40847,3
40848,3
40849,3
40850,3
40851,3
40852,3
40853,3
40854,3
40855,3
40856,3
40857,3
40858,3
40859,3
40860,3
40861,3
40862,3
40863,3
40864,3
40865,3
40866,3
40867,3
40868,3
40869,3
40870,3
40871,3
40872,3
40873,3
40874,3
40875,3
40876,3
40877,3
40878,3
40879,3
40880,3
40881,3
40882,3
40883,3
40884,3
40885,3
40886,3
40887,3
40888,3
40889,3
40890,3
40891,3
40892,3
40893,3
40894,3
40895,3
40896,3
40897,3
40898,3
40899,3
40900,3
40901,3
40902,3
40903,3
40904,3
40905,3
40906,3
40907,3
40908,3
40909,3
40910,3
40911,3
40912,3
40913,3
40914,3
40915,3
40916,3
40917,3
40918,3
40919,3
40920,3
40921,3
40922,3
40923,3
40924,3
40925,3
40926,3
40927,3
40928,3
40929,3
40930,3
40931,3
40932,3
40933,3
40934,3
40935,3
40936,3
40937,3
40938,3
40939,3
40940,3
40941,3
40942,3
40943,3
40944,3
40945,3
40946,3
40947,3
40948,3
40949,3
40950,3
40951,3
40952,3
40953,3
40954,3
40955,3
40956,3
40957,3
40958,3
40959,3
40960,3
40961,3
40962,3
40963,3
40964,3
40965,3
40966,3
40967,3
40968,3
40969,3
40970,3
40971,3
40972,3
40973,3
40974,3
40975,3
40976,3
40977,3
40978,3
40979,3
40980,3
40981,3
40982,3
40983,3
40984,3
40985,3
40986,3
40987,3
40988,3
40989,3
40990,3
40991,3
40992,3
40993,3
40994,3
40995,3
40996,3
40997,3
40998,3
40999,3
41000,3
41001,3
41002,3
41003,3
41004,3
41005,3
41006,3
41007,3
41008,3
41009,3
41010,3
41011,3
41012,3
41013,3
41014,3
41015,3
41016,3
41017,3
41018,3
41019,3
41020,3
41021,3
41022,3
41023,3
41024,3
41025,3
41026,3
41027,3
41028,3
41029,3
41030,3
41031,3
41032,3
41033,3
41034,3
41035,3
41036,3
41037,3
41038,3
41039,3
41040,3
41041,3
41042,3
41043,3
41044,3
41045,3
41046,3
41047,3
41048,3
41049,3
41050,3
41051,3
41052,3
41053,3
41054,3
41055,3
41056,3
41057,3
41058,3
41059,3
41060,3
41061,3
41062,3
41063,3
41064,3
41065,3
41066,3
41067,3
41068,3
41069,3
41070,3
41071,3
41072,3
41073,3
41074,3
41075,3
41076,3
41077,3
41078,3
41079,3
41080,3
41081,3
41082,3
41083,3
41084,3
41085,3
41086,3
41087,3
41088,3
41089,3
41090,3
41091,3
41092,3
41093,3
41094,3
41095,3
41096,3
41097,3
41098,3
41099,3
41100,3
41101,3
41102,3
41103,3
41104,3
41105,3
41106,3
41107,3
41108,3
41109,3
41110,3
41111,3
41112,3
41113,3
41114,3
41115,3
41116,3
41117,3
41118,3
41119,3
41120,3
41121,3
41122,3
41123,3
41124,3
41125,3
41126,3
41127,3
41128,3
41129,3
41130,3
41131,3
41132,3
41133,3
41134,3
41135,3
41136,3
41137,3
41138,3
41139,3
41140,3
41141,3
41142,3
41143,3
41144,3
41145,3
41146,3
41147,3
41148,3
41149,3
41150,3
41151,3
41152,3
41153,3
41154,3
41155,3
41156,3
41157,3
41158,3
41159,3
41160,3
41161,3
41162,3
41163,3
41164,3
41165,3
41166,3
41167,3
41168,3
41169,3
41170,3
41171,3
41172,3
41173,3
41174,3
41175,3
41176,3
41177,3
41178,3
41179,3
41180,3
41181,3
41182,3
41183,3
41184,3
41185,3
41186,3
41187,3
41188,3
41189,3
41190,3
41191,3
41192,3
41193,3
41194,3
41195,3
41196,3
41197,3
41198,3
41199,3
41200,3
41201,3
41202,3
41203,3
41204,3
41205,3
41206,3
41207,3
41208,3
41209,3
41210,3
41211,3
41212,3
41213,3
41214,3
41215,3
41216,3
41217,3
41218,3
41219,3
41220,3
41221,3
41222,3
41223,3
41224,3
41225,3
41226,3
41227,3
41228,3
41229,3
41230,3
41231,3
41232,3
41233,3
41234,3
41235,3
41236,3
41237,3
41238,3
41239,3
41240,3
41241,3
41242,3
41243,3
41244,3
41245,3
41246,3
41247,3
41248,3
41249,3
41250,3
41251,3
41252,3
41253,3
41254,3
41255,3
41256,3
41257,3
41258,3
41259,3
41260,3
41261,3
41262,3
41263,3
41264,3
41265,3
41266,3
41267,3
41268,3
41269,3
41270,3
41271,3
41272,3
41273,3
41274,3
41275,3
41276,3
41277,3
41278,3
41279,3
41280,3
41281,3
41282,3
41283,3
41284,3
41285,3
41286,3
41287,3
41288,3
41289,3
41290,3
41291,3
41292,3
41293,3
41294,3
41295,3
41296,3
41297,3
41298,3
41299,3
41300,3
41301,3
41302,3
41303,3
41304,3
41305,3
41306,3
41307,3
41308,3
41309,3
41310,3
41311,3
41312,3
41313,3
41404,3
41405,3
41406,3
41407,3
41408,3
41409,3
41410,3
41411,3
41412,3
41413,3
41414,3
41415,3
41416,3
41417,3
41418,3
41419,3
41420,3
41421,3
41422,3
41423,3
41424,3
41425,3
41426,3
41427,3
41428,3
41429,3
41430,3
41431,3
41432,3
41433,3
41434,3
41435,3
41436,3
41437,3
41438,3
41439,3
41440,3
41441,3
41442,3
41443,3
41444,3
41445,3
41446,3
41447,3
41448,3
41449,3
41450,3
41451,3
41452,3
41453,3
41454,3
41455,3
41456,3
41457,3
41458,3
41459,3
41460,3
41461,3
41462,3
41463,3
41464,3
41465,3
41466,3
41467,3
41468,3
41469,3
41470,3
41471,3
41472,3
41473,3
41474,3
41475,3
41476,3
41477,3
41478,3
41479,3
41480,3
41481,3
41482,3
41483,3
41484,3
41485,3
41486,3
41487,3
41488,3
41489,3
41490,3
41491,3
41492,3
41493,3
41494,3
41495,3
41496,3
41497,3
41498,3
41499,3
41500,3
41501,3
41502,3
41503,3
41504,3
41505,3
41506,3
41507,3
41508,3
41509,3
41510,3
41511,3
41512,3
41513,3
41514,3
41515,3
41516,3
41517,3
41518,3
41519,3
41520,3
41521,3
41522,3
41523,3
41524,3
41525,3
41526,3
41527,3
41528,3
41529,3
41530,3
41531,3
41532,3
41533,3
41534,3
41535,3
41536,3
41537,3
41538,3
41539,3
41540,3
41541,3
41542,3
41543,3
41544,3
41545,3
41546,3
41547,3
41548,3
41549,3
41550,3
41551,3
41552,3
41553,3
41554,3
41555,3
41556,3
41557,3
41558,3
41559,3
41560,3
41561,3
41562,3
41563,3
41564,3
41565,3
41566,3
41567,3
41568,3
41569,3
41570,3
41571,3
41572,3
41573,3
41574,3
41575,3
41576,3
41577,3
41578,3
41579,3
41580,3
41581,3
41582,3
41583,3
41584,3
41585,3
41586,3
41587,3
41588,3
41589,3
41590,3
41591,3
41592,3
41593,3
41594,3
41595,3
41596,3
41597,3
41598,3
41599,3
41600,3
41601,3
41602,3
41603,3
41604,3
41605,3
41606,3
41607,3
41608,3
41609,3
41610,3
41611,3
41612,3
41613,3
41614,3
41615,3
41616,3
41617,3
41618,3
41619,3
41620,3
41621,3
41622,3
41623,3
41624,3
41625,3
41626,3
41627,3
41628,3
41629,3
41630,3
41631,3
41632,3
41633,3
41634,3
41635,3
41636,3
41637,3
41638,3
41639,3
41640,3
41641,3
41642,3
41643,3
41644,3
41645,3
41646,3
41647,3
41648,3
41649,3
41650,3
41651,3
41652,3
41653,3
41654,3
41655,3
41656,3
41657,3
41658,3
41659,3
41660,3
41661,3
41662,3
41663,3
41664,3
41665,3
41666,3
41667,3
41668,3
41669,3
41670,3
41671,3
41672,3
41673,3
41674,3
41675,3
41676,3
41677,3
41678,3
41679,3
41680,3
41681,3
41682,3
41683,3
41684,3
41685,3
41686,3
41687,3
41688,3
41689,3
41690,3
41691,3
41692,3
41693,3
41694,3
41695,3
41696,3
41697,3
41698,3
41699,3
41700,3
41701,3
41702,3
41703,3
41704,3
41705,3
41706,3
41707,3
41708,3
41709,3
41710,3
41711,3
41712,3
41713,3
41714,3
41715,3
41716,3
41717,3
41718,3
41719,3
41720,3
41721,3
41722,3
41723,3
41724,3
41725,3
41726,3
41727,3
41728,3
41729,3
41730,3
41731,3
41732,3
41733,3
41734,3
41735,3
41736,3
41737,3
41738,3
41739,3
41740,3
41741,3
41742,3
41743,3
41744,3
41745,3
41746,3
41747,3
41748,3
41749,3
41750,3
41751,3
41752,3
41753,3
41754,3
41755,3
41756,3
41757,3
41758,3
41759,3
41760,3
41761,3
41762,3
41763,3
41764,3
41765,3
41766,3
41767,3
41768,3
41769,3
41770,3
41771,3
41772,3
41773,3
41774,3
41775,3
41776,3
41777,3
41778,3
41779,3
41780,3
41781,3
41782,3
41783,3
41784,3
41785,3
41786,3
41787,3
41788,3
41789,3
41790,3
41791,3
41792,3
41793,3
41794,3
41795,3
41796,3
41797,3
41798,3
41799,3
41800,3
41801,3
41802,3
41803,3
41804,3
41805,3
41806,3
41807,3
41808,3
41809,3
41810,3
41811,3
41812,3
41813,3
41814,3
41815,3
41816,3
41817,3
41818,3
41819,3
41820,3
41821,3
41822,3
41823,3
41824,3
41825,3
41826,3
41827,3
41828,3
41829,3
41830,3
41831,3
41832,3
41833,3
41834,3
41835,3
41836,3
41837,3
41838,3
41839,3
41840,3
41841,3
41842,3
41843,3
41844,3
41845,3
41846,3
41847,3
41848,3
41849,3
41850,3
41851,3
41852,3
41853,3
41854,3
41855,3
41856,3
41857,3
41858,3
41859,3
41860,3
41861,3
41862,3
41863,3
41864,3
41865,3
41866,3
41867,3
41868,3
41869,3
41870,3
41871,3
41872,3
41873,3
41874,3
41875,3
41876,3
41877,3
41878,3
41879,3
41880,3
41881,3
41882,3
41883,3
41884,3
41885,3
41886,3
41887,3
41888,3
41889,3
41890,3
41891,3
41892,3
41893,3
41894,3
41895,3
41896,3
41897,3
41898,3
41899,3
41900,3
41901,3
41902,3
41903,3
41904,3
41905,3
41906,3
41907,3
41908,3
41909,3
41910,3
41911,3
41912,3
41913,3
41914,3
41915,3
41916,3
41917,3
41918,3
41919,3
41920,3
41921,3
41922,3
41923,3
41924,3
41925,3
41996,3
41997,3
41998,3
41999,3
42000,3
42001,3
42002,3
42003,3
42004,3
42005,3
42006,3
42007,3
42008,3
42009,3
42010,3
42011,3
42012,3
42013,3
42014,3
42015,3
42016,3
42017,3
42018,3
42019,3
42020,3
42021,3
42022,3
42023,3
42024,3
42025,3
42026,3
42027,3
42028,3
42029,3
42030,3
42031,3
42032,3
42033,3
42034,3
42035,3
42036,3
42037,3
42038,3
42039,3
42040,3
42041,3
42042,3
42043,3
42044,3
42045,3
42046,3
42047,3
42048,3
42049,3
42050,3
42051,3
42052,3
42053,3
42054,3
42055,3
42056,3
42057,3
42058,3
42059,3
42060,3
42061,3
42062,3
42063,3
42064,3
42065,3
42066,3
42067,3
42068,3
42069,3
42070,3
42071,3
42072,3
42073,3
42074,3
42075,3
42076,3
42077,3
42078,3
42079,3
42080,3
42081,3
42082,3
42083,3
42084,3
42085,3
42086,3
42087,3
42088,3
42089,3
42090,3
42091,3
42092,3
42093,3
42094,3
42095,3
42096,3
42097,3
42098,3
42099,3
42100,3
42101,3
42102,3
42103,3
42104,3
42105,3
42106,3
42107,3
42108,3
42109,3
42110,3
42111,3
42112,3
42113,3
42114,3
42115,3
42116,3
42117,3
42118,3
42119,3
42120,3
42121,3
42122,3
42123,3
42124,3
42125,3
42126,3
42127,3
42128,3
42129,3
42130,3
42131,3
42132,3
42133,3
42134,3
42135,3
42136,3
42137,3
42138,3
42139,3
42140,3
42141,3
42142,3
42143,3
42144,3
42145,3
42146,3
42147,3
42148,3
42149,3
42150,3
42151,3
42152,3
42153,3
42154,3
42155,3
42156,3
42157,3
42158,3
42159,3
42160,3
42161,3
42162,3
42163,3
42164,3
42165,3
42166,3
42167,3
42168,3
42169,3
42170,3
42171,3
42172,3
42173,3
42174,3
42175,3
42176,3
42177,3
42178,4
42179,4
42180,4
42181,4
42182,4
42183,4
42184,4
42185,4
42186,4
42187,4
42188,4
42189,4
42190,4
42191,4
42192,4
42193,4
42194,4
42195,4
42196,4
42197,4
42198,4
42199,4
42200,4
42201,4
42202,4
42203,4
42204,4
42205,4
42206,4
42207,4
42208,4
42209,4
42210,4
42211,4
42212,4
42213,4
42214,4
42215,4
42216,4
42217,4
42218,4
42219,4
42220,4
42221,4
42222,4
42223,4
42224,4
42225,4
42226,4
42227,4
42228,4
42229,4
42230,4
42231,4
42232,4
42233,4
42234,4
42235,4
42236,4
42237,4
42238,4
42239,4
42240,4
42241,4
42242,4
42243,4
42244,4
42245,4
42246,4
42247,4
42248,4
42249,4
42250,4
42251,4
42252,4
42253,4
42254,4
42255,4
42256,4
42257,4
42258,4
42259,4
42260,4
42261,4
42262,4
42263,4
42264,4
42265,4
42266,4
42267,4
42268,4
42269,-9
42270,3
42271,3
42272,3
42273,3
42274,3
42275,3
42276,3
42277,3
42278,3
42279,3
42280,3
42281,3
42282,3
42283,3
42284,3
42285,3
42286,3
42287,3
42288,3
42289,3
42290,3
42291,3
42292,3
42293,3
42294,3
42295,3
42296,3
42297,3
42298,3
42299,3
42300,3
42301,3
42302,3
42303,3
42304,3
42305,3
42306,3
42307,3
42308,3
42309,3
42310,3
42311,3
42312,3
42313,3
42314,3
42315,3
42316,3
42317,3
42318,3
42319,3
42320,3
42321,3
42322,3
42323,3
42324,3
42325,3
42326,3
42327,3
42328,3
42329,3
42330,3
42331,3
42332,3
42333,3
42334,3
42335,3
42336,3
42337,3
42338,3
42339,3
42340,3
42341,3
42342,3
42343,3
42344,3
42345,3
42346,3
42347,3
42348,3
42349,3
42350,3
42351,3
42352,3
42353,3
42354,3
42355,3
42356,3
42357,3
42358,3
42359,3
42360,3
42361,3
42362,3
42363,3
42364,3
42365,3
42366,3
42367,3
42368,3
42369,3
42370,3
42371,3
42372,3
42373,3
42374,3
42375,3
42376,3
42377,3
42378,3
42379,3
42380,3
42381,3
42382,3
42383,3
42384,3
42385,3
42386,3
42387,3
42388,3
42389,3
42390,3
42391,3
42392,3
42393,3
42394,3
42395,3
42396,3
42397,3
42398,3
42399,3
42400,3
42401,3
42402,3
42403,3
42404,3
42405,3
42406,3
42407,3
42408,3
42409,3
42410,3
42411,3
42412,3
42413,3
42414,3
42415,3
42416,3
42417,3
42418,3
42419,3
42420,3
42421,3
42422,3
42423,3
42424,3
42425,3
42426,3
42427,3
42428,3
42429,3
42430,3
42431,3
42432,3
42433,3
42434,3
42435,3
42436,3
42437,3
42438,3
42439,3
42440,3
42441,3
42442,3
42443,3
42444,3
42445,3
42446,3
42447,3
42448,3
42449,3
42450,3
42451,3
42452,3
42453,3
42454,3
42455,3
42456,3
42457,3
42458,3
42459,3
42460,3
42461,3
42462,3
42463,3
42464,3
42465,3
42466,3
42467,3
42468,3
42469,3
42470,3
42471,3
42472,3
42473,3
42474,3
42475,3
42476,3
42477,3
42478,3
42479,3
42480,3
42481,3
42482,3
42483,3
42484,3
42485,3
42486,3
42487,3
42488,3
42489,3
42490,3
42491,3
42492,3
42493,3
42494,3
42495,3
42496,3
42497,3
42498,3
42499,3
42500,3
42501,3
42502,3
42503,3
42504,3
42505,3
42506,3
42507,3
42508,3
42509,3
42510,3
42511,3
42512,3
42513,3
42514,3
42515,3
42516,3
42517,3
42518,3
42519,3
42520,3
42521,3
42522,3
42523,3
42524,3
42525,3
42526,3
42527,3
42528,3
42529,3
42530,3
42531,3
42532,3
42533,3
42534,3
42535,3
42536,3
42537,3
42538,3
42539,3
42540,3
42541,3
42542,3
42543,3
42544,3
42545,3
42546,3
42547,3
42548,3
42549,3
42550,3
42551,3
42552,3
42634,3
42635,3
42636,3
42637,3
42638,3
