Frame,Chorea Label File 1,Chorea Label File 2,Issue
36745,-9,-9,Missing Frame in File 1
36746,-9,-9,Missing Frame in File 1
37318,1,0,Mismatch
37319,1,0,Mismatch
37320,1,0,Mismatch
37321,1,0,Mismatch
37322,1,0,Mismatch
37323,1,0,Mismatch
37324,1,0,Mismatch
37325,1,0,Mismatch
37326,1,0,Mismatch
37327,1,0,Mismatch
37328,1,0,Mismatch
37329,1,0,Mismatch
37330,1,0,Mismatch
37331,1,0,Mismatch
37332,-9,0,Mismatch
37417,0,1,Mismatch
37418,0,1,Mismatch
37419,0,1,Mismatch
37420,0,1,Mismatch
37421,0,1,Mismatch
37422,0,1,Mismatch
37423,0,1,Mismatch
37424,0,1,Mismatch
37425,0,1,Mismatch
37426,0,1,Mismatch
37427,0,1,Mismatch
37428,0,1,Mismatch
37429,0,1,Mismatch
37430,0,1,Mismatch
37431,0,1,Mismatch
37432,0,1,Mismatch
37433,0,1,Mismatch
37434,0,1,Mismatch
37435,0,1,Mismatch
37436,0,1,Mismatch
37437,0,1,Mismatch
37438,0,1,Mismatch
37439,0,1,Mismatch
37440,0,1,Mismatch
37441,0,1,Mismatch
37442,0,1,Mismatch
37443,0,1,Mismatch
37444,0,1,Mismatch
37445,0,1,Mismatch
37446,0,1,Mismatch
37447,0,1,Mismatch
37448,0,1,Mismatch
37449,0,1,Mismatch
37450,0,1,Mismatch
37451,0,1,Mismatch
37452,0,1,Mismatch
37453,0,1,Mismatch
37454,0,1,Mismatch
37455,0,1,Mismatch
37456,0,1,Mismatch
37457,0,1,Mismatch
37458,0,1,Mismatch
37459,0,1,Mismatch
37460,0,1,Mismatch
37461,0,1,Mismatch
37462,0,1,Mismatch
37463,0,1,Mismatch
37464,0,1,Mismatch
37465,0,1,Mismatch
37466,0,1,Mismatch
37467,0,1,Mismatch
37468,0,1,Mismatch
37469,0,1,Mismatch
37470,0,1,Mismatch
37471,0,1,Mismatch
37472,0,1,Mismatch
37473,0,1,Mismatch
37474,0,1,Mismatch
37475,0,1,Mismatch
37476,0,1,Mismatch
37477,0,1,Mismatch
37478,0,1,Mismatch
37479,0,1,Mismatch
37480,0,1,Mismatch
37481,0,1,Mismatch
37482,0,1,Mismatch
37483,0,1,Mismatch
37484,0,1,Mismatch
37485,0,1,Mismatch
37486,0,1,Mismatch
37487,0,1,Mismatch
37488,0,1,Mismatch
37489,0,1,Mismatch
37490,0,1,Mismatch
37491,0,1,Mismatch
37492,0,1,Mismatch
37493,0,1,Mismatch
37494,0,1,Mismatch
37495,0,1,Mismatch
37496,0,1,Mismatch
37497,0,1,Mismatch
37498,0,1,Mismatch
37499,0,1,Mismatch
37500,0,1,Mismatch
37501,0,1,Mismatch
37502,0,1,Mismatch
37503,0,1,Mismatch
37504,0,1,Mismatch
37505,0,1,Mismatch
37506,0,1,Mismatch
37507,0,1,Mismatch
37508,0,1,Mismatch
37509,0,1,Mismatch
37510,0,1,Mismatch
37511,0,1,Mismatch
37512,0,1,Mismatch
37513,0,1,Mismatch
37514,0,1,Mismatch
37515,0,1,Mismatch
37516,0,1,Mismatch
37517,0,1,Mismatch
37518,0,1,Mismatch
37519,0,1,Mismatch
37520,0,1,Mismatch
37521,0,1,Mismatch
37522,0,1,Mismatch
37523,0,1,Mismatch
37524,0,1,Mismatch
37525,0,1,Mismatch
37526,0,1,Mismatch
37527,0,1,Mismatch
37528,0,1,Mismatch
37529,0,1,Mismatch
37530,0,1,Mismatch
37531,0,1,Mismatch
37532,0,1,Mismatch
37533,0,1,Mismatch
37534,0,1,Mismatch
37535,0,1,Mismatch
37536,0,1,Mismatch
37537,0,1,Mismatch
37538,0,1,Mismatch
37539,0,1,Mismatch
37540,0,1,Mismatch
37541,0,1,Mismatch
37542,0,1,Mismatch
37543,0,1,Mismatch
37544,0,1,Mismatch
37545,0,1,Mismatch
37546,0,1,Mismatch
37547,0,1,Mismatch
37548,0,1,Mismatch
37549,0,1,Mismatch
37550,0,1,Mismatch
37551,0,1,Mismatch
37552,0,1,Mismatch
37553,0,1,Mismatch
37554,0,1,Mismatch
37555,0,1,Mismatch
37556,0,1,Mismatch
37557,0,1,Mismatch
37558,0,1,Mismatch
37559,0,1,Mismatch
37560,0,1,Mismatch
37561,0,1,Mismatch
37562,0,1,Mismatch
37563,0,1,Mismatch
37564,0,1,Mismatch
37565,0,1,Mismatch
37566,-9,1,Mismatch
37567,-9,-9,Missing Frame in File 1
37815,0,1,Mismatch
37816,0,1,Mismatch
37817,0,1,Mismatch
37818,0,1,Mismatch
37819,0,1,Mismatch
37820,0,1,Mismatch
37821,0,1,Mismatch
37822,0,1,Mismatch
37823,0,1,Mismatch
37824,0,1,Mismatch
37825,0,1,Mismatch
37826,0,1,Mismatch
37827,0,1,Mismatch
37828,0,1,Mismatch
37829,0,1,Mismatch
37830,0,1,Mismatch
37831,0,1,Mismatch
37832,0,1,Mismatch
37833,0,1,Mismatch
37834,0,1,Mismatch
37835,0,1,Mismatch
37836,0,1,Mismatch
37837,0,1,Mismatch
37838,0,1,Mismatch
37839,0,1,Mismatch
37840,0,1,Mismatch
37841,0,1,Mismatch
37842,0,1,Mismatch
37843,0,1,Mismatch
37844,0,1,Mismatch
37845,0,1,Mismatch
37846,0,1,Mismatch
37847,0,1,Mismatch
37848,0,1,Mismatch
37849,0,1,Mismatch
37850,0,1,Mismatch
37851,0,1,Mismatch
37852,0,1,Mismatch
37853,0,1,Mismatch
37854,0,1,Mismatch
37855,0,1,Mismatch
37856,0,1,Mismatch
37857,0,1,Mismatch
37858,0,1,Mismatch
37859,0,1,Mismatch
37860,0,1,Mismatch
37861,0,1,Mismatch
37862,0,1,Mismatch
37863,0,1,Mismatch
37864,0,1,Mismatch
37865,0,1,Mismatch
37866,0,1,Mismatch
37867,0,1,Mismatch
37868,0,1,Mismatch
37869,0,1,Mismatch
37870,0,1,Mismatch
37871,0,1,Mismatch
37872,0,1,Mismatch
37873,0,1,Mismatch
37874,0,1,Mismatch
37875,0,1,Mismatch
37876,0,1,Mismatch
37877,0,1,Mismatch
37878,0,1,Mismatch
37879,0,1,Mismatch
37880,0,1,Mismatch
37881,0,1,Mismatch
37882,0,1,Mismatch
37883,0,1,Mismatch
37884,0,1,Mismatch
37885,0,1,Mismatch
37886,0,1,Mismatch
37887,0,1,Mismatch
37888,0,1,Mismatch
37889,0,1,Mismatch
37890,0,1,Mismatch
37891,0,1,Mismatch
37892,0,1,Mismatch
37893,0,1,Mismatch
37894,0,1,Mismatch
37895,0,1,Mismatch
37896,0,1,Mismatch
37897,0,1,Mismatch
37898,0,1,Mismatch
37899,0,1,Mismatch
37900,0,1,Mismatch
37901,0,1,Mismatch
37902,0,1,Mismatch
37903,0,1,Mismatch
37904,0,1,Mismatch
37905,0,1,Mismatch
37906,0,1,Mismatch
37907,0,1,Mismatch
37908,0,1,Mismatch
37909,0,1,Mismatch
37910,0,1,Mismatch
37911,0,1,Mismatch
37912,0,1,Mismatch
37913,0,1,Mismatch
37914,0,1,Mismatch
37915,0,1,Mismatch
37916,0,1,Mismatch
37917,0,1,Mismatch
37918,0,1,Mismatch
37919,0,1,Mismatch
37920,0,1,Mismatch
37921,0,1,Mismatch
37922,0,1,Mismatch
37923,0,1,Mismatch
37924,0,1,Mismatch
37925,0,1,Mismatch
37926,0,1,Mismatch
37927,0,1,Mismatch
37928,0,1,Mismatch
37929,0,1,Mismatch
37930,-9,1,Mismatch
37931,-9,1,Mismatch
37932,-9,1,Mismatch
37933,-9,1,Mismatch
37934,-9,1,Mismatch
37935,-9,1,Mismatch
37936,-9,1,Mismatch
37937,-9,1,Mismatch
37938,-9,1,Mismatch
37939,-9,1,Mismatch
37940,-9,1,Mismatch
37941,-9,1,Mismatch
37942,-9,1,Mismatch
37943,-9,1,Mismatch
37944,-9,1,Mismatch
37945,-9,1,Mismatch
37946,-9,1,Mismatch
37947,-9,1,Mismatch
37948,-9,1,Mismatch
37949,-9,1,Mismatch
37950,-9,1,Mismatch
