Frame,Chorea Label File 1,Chorea Label File 2,Issue
45641,4,-9,Mismatch
45642,4,0,Mismatch
45643,4,0,Mismatch
45644,4,0,Mismatch
45645,4,0,Mismatch
45646,4,0,Mismatch
45647,4,0,Mismatch
45648,4,0,Mismatch
45649,4,0,Mismatch
45650,4,0,Mismatch
45651,4,0,Mismatch
45652,4,0,Mismatch
45653,4,0,Mismatch
45654,4,0,Mismatch
45655,4,0,Mismatch
45656,4,0,Mismatch
45657,4,0,Mismatch
45658,4,0,Mismatch
45659,4,0,Mismatch
45660,4,0,Mismatch
45661,4,0,Mismatch
45662,4,0,Mismatch
45663,4,0,Mismatch
45664,4,0,Mismatch
45665,4,0,Mismatch
45666,4,0,Mismatch
45667,4,0,Mismatch
45668,4,0,Mismatch
45669,4,0,Mismatch
45670,4,0,Mismatch
45671,4,0,Mismatch
45672,4,0,Mismatch
45673,4,0,Mismatch
45674,4,0,Mismatch
45675,4,0,Mismatch
45676,4,0,Mismatch
45677,4,0,Mismatch
45678,4,0,Mismatch
45679,4,0,Mismatch
45753,4,-9,Mismatch
45754,4,-9,Mismatch
45755,4,-9,Mismatch
45756,4,-9,Mismatch
45757,4,-9,Mismatch
45758,4,-9,Mismatch
45759,4,-9,Mismatch
45760,4,-9,Mismatch
45761,4,-9,Mismatch
45762,4,-9,Mismatch
45763,4,-9,Mismatch
45764,4,-9,Mismatch
45765,4,-9,Mismatch
45766,4,-9,Mismatch
45767,4,-9,Mismatch
45768,4,-9,Mismatch
45769,4,-9,Mismatch
45770,4,-9,Mismatch
45771,4,-9,Mismatch
45772,4,-9,Mismatch
45773,4,-9,Mismatch
45774,4,-9,Mismatch
45775,4,-9,Mismatch
45776,4,-9,Mismatch
45777,4,-9,Mismatch
45778,4,-9,Mismatch
45779,4,-9,Mismatch
45780,4,-9,Mismatch
45781,4,-9,Mismatch
45782,4,-9,Mismatch
45783,4,-9,Mismatch
45784,4,-9,Mismatch
45785,4,-9,Mismatch
45786,4,-9,Mismatch
45787,4,-9,Mismatch
45788,4,-9,Mismatch
45789,4,-9,Mismatch
45790,4,-9,Mismatch
45791,4,-9,Mismatch
45792,4,-9,Mismatch
45793,4,-9,Mismatch
45794,4,-9,Mismatch
45795,4,-9,Mismatch
45796,4,-9,Mismatch
45797,4,-9,Mismatch
45798,4,-9,Mismatch
45799,4,-9,Mismatch
45800,4,-9,Mismatch
45801,4,-9,Mismatch
45802,4,-9,Mismatch
45803,4,-9,Mismatch
45804,4,-9,Mismatch
45805,4,-9,Mismatch
45806,4,-9,Mismatch
45807,4,-9,Mismatch
45808,4,-9,Mismatch
45809,4,-9,Mismatch
45810,4,-9,Mismatch
45811,4,-9,Mismatch
45812,4,-9,Mismatch
45813,4,-9,Mismatch
45814,4,-9,Mismatch
45815,4,-9,Mismatch
45816,4,-9,Mismatch
45817,4,-9,Mismatch
45818,4,-9,Mismatch
45819,4,-9,Mismatch
45820,4,-9,Mismatch
45821,4,-9,Mismatch
45822,4,-9,Mismatch
45823,4,-9,Mismatch
45824,4,-9,Mismatch
45825,4,-9,Mismatch
45826,4,-9,Mismatch
45827,4,-9,Mismatch
45828,4,-9,Mismatch
45829,4,-9,Mismatch
45830,4,-9,Mismatch
45831,4,-9,Mismatch
45832,4,-9,Mismatch
45833,4,-9,Mismatch
45834,4,-9,Mismatch
45835,4,-9,Mismatch
45836,4,-9,Mismatch
45837,4,-9,Mismatch
45838,4,-9,Mismatch
45839,4,-9,Mismatch
45840,4,-9,Mismatch
45841,4,-9,Mismatch
45842,4,-9,Mismatch
45843,4,-9,Mismatch
