Frame,Chorea Label File 1,Chorea Label File 2,Issue
26127,-9,-9,Missing Frame in File 1
26128,-9,-9,Missing Frame in File 1
26129,-9,-9,Missing Frame in File 1
26130,-9,-9,Missing Frame in File 1
26377,-9,0,Mismatch
26378,-9,0,Missing Frame in File 1
26379,-9,0,Missing Frame in File 1
26380,-9,0,Missing Frame in File 1
26381,-9,0,Missing Frame in File 1
26382,-9,0,Missing Frame in File 1
26383,-9,0,Missing Frame in File 1
26384,-9,-9,Missing Frame in File 1
26385,-9,-9,Missing Frame in File 1
26386,-9,-9,Missing Frame in File 1
26387,-9,-9,Missing Frame in File 1
26388,-9,-9,Missing Frame in File 1
26389,-9,-9,Missing Frame in File 1
26390,-9,-9,Missing Frame in File 1
26391,-9,-9,Missing Frame in File 1
26392,-9,-9,Missing Frame in File 1
26393,-9,-9,Missing Frame in File 1
26394,-9,-9,Missing Frame in File 1
26395,-9,-9,Missing Frame in File 1
26396,-9,-9,Missing Frame in File 1
26397,-9,-9,Missing Frame in File 1
26398,-9,-9,Missing Frame in File 1
26399,-9,-9,Missing Frame in File 1
31051,0,-9,Mismatch
31052,0,-9,Mismatch
31053,0,-9,Mismatch
31054,0,-9,Mismatch
31055,0,-9,Mismatch
31056,0,-9,Mismatch
31057,0,-9,Mismatch
31058,0,-9,Mismatch
31059,0,-9,Mismatch
31060,0,-9,Mismatch
31061,0,-9,Mismatch
31062,0,-9,Mismatch
31063,0,-9,Mismatch
31064,0,-9,Mismatch
31065,0,-9,Mismatch
31066,0,-9,Mismatch
31067,0,-9,Mismatch
31068,0,-9,Mismatch
31069,0,-9,Mismatch
31070,0,-9,Mismatch
31071,0,-9,Mismatch
31072,0,-9,Mismatch
31073,0,-9,Mismatch
31074,0,-9,Mismatch
31075,0,-9,Mismatch
31076,0,-9,Mismatch
31077,0,-9,Mismatch
31078,0,-9,Mismatch
31079,0,-9,Mismatch
31080,0,-9,Mismatch
31081,0,-9,Mismatch
31082,0,-9,Mismatch
31083,0,-9,Mismatch
31084,0,-9,Mismatch
31085,0,-9,Mismatch
31086,0,-9,Mismatch
31087,0,-9,Mismatch
31088,0,-9,Mismatch
31089,0,-9,Mismatch
31090,0,-9,Mismatch
31091,0,-9,Mismatch
31092,0,-9,Mismatch
31093,0,-9,Mismatch
31094,0,-9,Mismatch
31095,0,-9,Mismatch
31096,0,-9,Mismatch
31097,0,-9,Mismatch
31098,0,-9,Mismatch
31099,0,-9,Mismatch
31100,0,-9,Mismatch
31101,0,-9,Mismatch
31102,0,-9,Mismatch
31103,0,-9,Mismatch
31104,0,-9,Mismatch
31105,0,-9,Mismatch
31106,0,-9,Mismatch
31107,0,-9,Mismatch
31108,0,-9,Mismatch
31109,0,-9,Mismatch
31110,0,-9,Mismatch
31111,0,-9,Mismatch
31112,0,-9,Mismatch
31113,0,-9,Mismatch
31114,0,-9,Mismatch
31115,0,-9,Mismatch
31116,0,-9,Mismatch
31117,0,-9,Mismatch
31118,0,-9,Mismatch
31119,0,-9,Mismatch
31120,0,-9,Mismatch
31121,0,-9,Mismatch
31122,0,-9,Mismatch
31123,0,-9,Mismatch
31124,0,-9,Mismatch
31125,0,-9,Mismatch
31126,0,-9,Mismatch
31127,0,-9,Mismatch
31128,0,-9,Mismatch
31129,0,-9,Mismatch
31130,0,-9,Mismatch
31131,0,-9,Mismatch
31132,0,-9,Mismatch
31133,0,-9,Mismatch
31134,0,-9,Mismatch
31135,0,-9,Mismatch
31136,0,-9,Mismatch
31137,0,-9,Mismatch
31138,0,-9,Mismatch
31139,0,-9,Mismatch
31140,0,-9,Mismatch
31141,0,-9,Mismatch
31142,0,-9,Mismatch
31143,0,-9,Mismatch
31144,0,-9,Mismatch
31145,0,-9,Mismatch
31146,0,-9,Mismatch
31147,0,-9,Mismatch
31148,0,-9,Mismatch
31149,0,-9,Mismatch
31150,0,-9,Mismatch
31151,0,-9,Mismatch
31152,0,-9,Mismatch
31153,0,-9,Mismatch
31154,0,-9,Mismatch
31155,0,-9,Mismatch
31156,0,-9,Mismatch
31157,0,-9,Mismatch
31158,0,-9,Mismatch
31159,0,-9,Mismatch
31160,0,-9,Mismatch
31161,0,-9,Mismatch
31162,0,-9,Mismatch
31163,0,-9,Mismatch
31164,0,-9,Mismatch
31165,0,-9,Mismatch
31166,0,-9,Mismatch
31167,0,-9,Mismatch
31168,0,-9,Mismatch
31169,0,-9,Mismatch
31170,0,-9,Mismatch
31171,0,-9,Mismatch
31172,0,-9,Mismatch
31173,0,-9,Mismatch
31174,0,-9,Mismatch
31175,0,-9,Mismatch
31176,0,-9,Mismatch
31177,0,-9,Mismatch
31178,0,-9,Mismatch
31179,0,-9,Mismatch
31180,0,-9,Mismatch
31181,0,-9,Mismatch
31182,0,-9,Mismatch
31183,0,-9,Mismatch
31184,0,-9,Mismatch
31185,0,-9,Mismatch
31186,0,-9,Mismatch
31187,0,-9,Mismatch
31188,0,-9,Mismatch
31189,0,-9,Mismatch
31190,0,-9,Mismatch
31191,0,-9,Mismatch
31192,0,-9,Mismatch
31193,0,-9,Mismatch
31194,0,-9,Mismatch
31195,0,-9,Mismatch
31196,0,-9,Mismatch
31197,0,-9,Mismatch
31198,0,-9,Mismatch
31199,0,-9,Mismatch
31200,0,-9,Mismatch
31201,0,-9,Mismatch
31202,0,-9,Mismatch
31203,0,-9,Mismatch
31204,0,-9,Mismatch
31205,0,-9,Mismatch
31206,0,-9,Mismatch
31207,0,-9,Mismatch
31208,0,-9,Mismatch
31209,0,-9,Mismatch
31210,0,-9,Mismatch
31211,0,-9,Mismatch
31212,0,-9,Mismatch
31213,0,-9,Mismatch
31214,0,-9,Mismatch
31215,0,-9,Mismatch
31216,0,-9,Mismatch
31217,0,-9,Mismatch
31218,0,-9,Mismatch
31219,0,-9,Mismatch
31220,0,-9,Mismatch
31221,0,-9,Mismatch
31222,0,-9,Mismatch
31223,0,-9,Mismatch
31224,0,-9,Mismatch
31225,0,-9,Mismatch
31226,0,-9,Mismatch
31227,0,-9,Mismatch
31228,0,-9,Mismatch
31229,0,-9,Mismatch
31230,0,-9,Mismatch
31231,0,-9,Mismatch
31232,0,-9,Mismatch
31233,0,-9,Mismatch
31234,0,-9,Mismatch
31235,0,-9,Mismatch
31236,0,-9,Mismatch
31237,0,-9,Mismatch
31238,0,-9,Mismatch
31239,0,-9,Mismatch
31240,0,-9,Mismatch
31241,0,-9,Mismatch
31242,0,-9,Mismatch
31243,0,-9,Mismatch
31244,0,-9,Mismatch
31245,0,-9,Mismatch
31246,0,-9,Mismatch
31247,0,-9,Mismatch
31248,0,-9,Mismatch
31249,0,-9,Mismatch
31250,0,-9,Mismatch
31251,0,-9,Mismatch
31252,0,-9,Mismatch
31253,0,-9,Mismatch
31254,0,-9,Mismatch
31255,0,-9,Mismatch
31256,0,-9,Mismatch
31257,0,-9,Mismatch
31258,0,-9,Mismatch
31259,0,-9,Mismatch
31260,0,-9,Mismatch
31261,0,-9,Mismatch
31262,0,-9,Mismatch
31263,0,-9,Mismatch
31264,0,-9,Mismatch
31265,0,-9,Mismatch
31266,0,-9,Mismatch
31267,0,-9,Mismatch
31268,0,-9,Mismatch
31269,0,-9,Mismatch
31270,0,-9,Mismatch
31271,0,-9,Mismatch
31272,0,-9,Mismatch
31273,0,-9,Mismatch
31274,0,-9,Mismatch
31275,0,-9,Mismatch
31276,0,-9,Mismatch
31277,0,-9,Mismatch
31278,0,-9,Mismatch
31279,0,-9,Mismatch
31280,0,-9,Mismatch
31281,0,-9,Mismatch
31282,0,-9,Mismatch
31283,0,-9,Mismatch
31284,0,-9,Mismatch
31285,0,-9,Mismatch
31286,0,-9,Mismatch
31287,0,-9,Mismatch
31288,0,-9,Mismatch
31289,0,-9,Mismatch
31290,0,-9,Mismatch
31291,0,-9,Mismatch
31292,0,-9,Mismatch
31293,0,-9,Mismatch
31294,0,-9,Mismatch
31295,0,-9,Mismatch
31296,0,-9,Mismatch
31297,0,-9,Mismatch
31298,0,-9,Mismatch
31299,0,-9,Mismatch
31300,0,-9,Mismatch
31301,0,-9,Mismatch
31302,0,-9,Mismatch
31303,0,-9,Mismatch
31304,0,-9,Mismatch
31305,0,-9,Mismatch
31306,0,-9,Mismatch
31307,0,-9,Mismatch
31308,0,-9,Mismatch
31309,0,-9,Mismatch
31310,0,-9,Mismatch
31311,0,-9,Mismatch
31312,0,-9,Mismatch
31313,0,-9,Mismatch
31314,0,-9,Mismatch
31315,0,-9,Mismatch
31316,0,-9,Mismatch
31317,0,-9,Mismatch
31318,0,-9,Mismatch
31319,0,-9,Mismatch
31320,0,-9,Mismatch
31321,0,-9,Mismatch
31322,0,-9,Mismatch
31323,0,-9,Mismatch
31324,0,-9,Mismatch
31325,0,-9,Mismatch
31326,0,-9,Mismatch
31327,0,-9,Mismatch
31328,0,-9,Mismatch
31329,0,-9,Mismatch
31330,0,-9,Mismatch
31331,0,-9,Mismatch
31332,0,-9,Mismatch
31333,0,-9,Mismatch
31334,0,-9,Mismatch
31335,0,-9,Mismatch
31336,0,-9,Mismatch
31337,0,-9,Mismatch
31338,0,-9,Mismatch
31339,0,-9,Mismatch
31340,0,-9,Mismatch
31341,0,-9,Mismatch
31342,0,-9,Mismatch
31343,0,-9,Mismatch
31344,0,-9,Mismatch
31345,0,-9,Mismatch
31346,0,-9,Mismatch
31347,0,-9,Mismatch
31348,0,-9,Mismatch
31349,0,-9,Mismatch
31350,0,-9,Mismatch
31351,0,-9,Mismatch
31352,0,-9,Mismatch
31353,0,-9,Mismatch
31354,0,-9,Mismatch
31355,0,-9,Mismatch
31356,0,-9,Mismatch
31357,0,-9,Mismatch
31358,0,-9,Mismatch
31359,0,-9,Mismatch
31360,0,-9,Mismatch
31361,0,-9,Mismatch
31362,0,-9,Mismatch
31363,0,-9,Mismatch
31364,0,-9,Mismatch
31365,0,-9,Mismatch
31366,0,-9,Mismatch
31367,0,-9,Mismatch
31368,0,-9,Mismatch
31369,0,-9,Mismatch
31370,0,-9,Mismatch
31371,0,-9,Mismatch
31372,0,-9,Mismatch
31373,0,-9,Mismatch
31374,0,-9,Mismatch
31375,0,-9,Mismatch
31376,0,-9,Mismatch
31377,0,-9,Mismatch
31378,0,-9,Mismatch
31379,0,-9,Mismatch
31380,0,-9,Mismatch
31381,0,-9,Mismatch
31382,0,-9,Mismatch
31383,0,-9,Mismatch
31384,0,-9,Mismatch
31385,0,-9,Mismatch
31386,0,-9,Mismatch
31387,0,-9,Mismatch
31388,0,-9,Mismatch
31389,0,-9,Mismatch
31390,0,-9,Mismatch
31391,0,-9,Mismatch
31392,0,-9,Mismatch
31393,0,-9,Mismatch
31394,0,-9,Mismatch
31395,0,-9,Mismatch
31396,0,-9,Mismatch
31397,0,-9,Mismatch
31398,0,-9,Mismatch
31399,0,-9,Mismatch
31400,0,-9,Mismatch
31401,0,-9,Mismatch
31402,0,-9,Mismatch
31403,0,-9,Mismatch
31404,0,-9,Mismatch
31405,0,-9,Mismatch
31406,0,-9,Mismatch
31407,0,-9,Mismatch
31408,0,-9,Mismatch
31409,0,-9,Mismatch
31410,0,-9,Mismatch
31411,0,-9,Mismatch
31412,0,-9,Mismatch
31413,0,-9,Mismatch
31414,0,-9,Mismatch
31415,0,-9,Mismatch
31416,0,-9,Mismatch
31417,0,-9,Mismatch
31418,0,-9,Mismatch
31419,0,-9,Mismatch
31420,0,-9,Mismatch
31421,0,-9,Mismatch
31422,0,-9,Mismatch
31423,0,-9,Mismatch
31424,0,-9,Mismatch
31425,0,-9,Mismatch
31426,0,-9,Mismatch
31427,0,-9,Mismatch
31428,0,-9,Mismatch
31429,0,-9,Mismatch
31430,0,-9,Mismatch
31431,0,-9,Mismatch
31432,0,-9,Mismatch
31433,0,-9,Mismatch
31434,0,-9,Mismatch
31435,0,-9,Mismatch
31436,0,-9,Mismatch
31437,0,-9,Mismatch
31438,0,-9,Mismatch
31439,0,-9,Mismatch
31440,0,-9,Mismatch
31441,0,-9,Mismatch
31442,0,-9,Mismatch
31443,0,-9,Mismatch
31444,0,-9,Mismatch
31445,0,-9,Mismatch
31446,0,-9,Mismatch
31447,0,-9,Mismatch
31448,0,-9,Mismatch
31449,0,-9,Mismatch
31450,0,-9,Mismatch
31451,0,-9,Mismatch
31452,0,-9,Mismatch
31453,0,-9,Mismatch
31454,0,-9,Mismatch
31455,0,-9,Mismatch
31456,0,-9,Mismatch
31457,0,-9,Mismatch
31458,0,-9,Mismatch
31459,0,-9,Mismatch
31460,0,-9,Mismatch
31461,0,-9,Mismatch
31462,0,-9,Mismatch
31463,0,-9,Mismatch
31464,0,-9,Mismatch
31465,0,-9,Mismatch
31466,0,-9,Mismatch
31467,0,-9,Mismatch
31468,0,-9,Mismatch
31469,0,-9,Mismatch
31470,0,-9,Mismatch
31471,0,-9,Mismatch
31472,0,-9,Mismatch
31473,0,-9,Mismatch
31474,0,-9,Mismatch
31475,0,-9,Mismatch
31476,0,-9,Mismatch
31477,0,-9,Mismatch
31478,0,-9,Mismatch
31479,0,-9,Mismatch
31480,0,-9,Mismatch
31481,0,-9,Mismatch
31482,0,-9,Mismatch
31483,0,-9,Mismatch
31484,0,-9,Mismatch
31485,0,-9,Mismatch
31486,0,-9,Mismatch
31487,0,-9,Mismatch
31488,0,-9,Mismatch
31489,0,-9,Mismatch
31490,0,-9,Mismatch
31491,0,-9,Mismatch
31492,0,-9,Mismatch
31493,0,-9,Mismatch
31494,0,-9,Mismatch
31495,0,-9,Mismatch
31496,0,-9,Mismatch
31497,0,-9,Mismatch
31498,0,-9,Mismatch
31499,0,-9,Mismatch
31500,0,-9,Mismatch
31501,0,-9,Mismatch
31502,0,-9,Mismatch
31503,0,-9,Mismatch
31504,0,-9,Mismatch
31505,0,-9,Mismatch
31506,0,-9,Mismatch
31507,0,-9,Mismatch
31508,0,-9,Mismatch
31893,-9,0,Missing Frame in File 1
31894,-9,0,Missing Frame in File 1
31895,-9,0,Missing Frame in File 1
31896,-9,0,Missing Frame in File 1
31897,-9,0,Missing Frame in File 1
31898,-9,0,Missing Frame in File 1
31899,-9,0,Missing Frame in File 1
31900,-9,0,Missing Frame in File 1
31901,-9,0,Missing Frame in File 1
31902,-9,0,Missing Frame in File 1
31903,-9,0,Missing Frame in File 1
31904,-9,0,Missing Frame in File 1
31905,-9,0,Missing Frame in File 1
31906,-9,0,Missing Frame in File 1
31907,-9,0,Missing Frame in File 1
31908,-9,0,Missing Frame in File 1
31909,-9,0,Missing Frame in File 1
31910,-9,0,Missing Frame in File 1
31911,-9,0,Missing Frame in File 1
31912,-9,0,Missing Frame in File 1
31913,-9,0,Missing Frame in File 1
31914,-9,0,Missing Frame in File 1
31915,-9,0,Missing Frame in File 1
31916,-9,0,Missing Frame in File 1
31917,-9,0,Missing Frame in File 1
31918,-9,0,Missing Frame in File 1
31919,-9,0,Missing Frame in File 1
31920,-9,0,Missing Frame in File 1
31921,-9,0,Missing Frame in File 1
31922,-9,0,Missing Frame in File 1
31923,-9,0,Missing Frame in File 1
31924,-9,0,Missing Frame in File 1
31925,-9,0,Missing Frame in File 1
31926,-9,0,Missing Frame in File 1
31927,-9,0,Missing Frame in File 1
31928,-9,0,Missing Frame in File 1
31929,-9,0,Missing Frame in File 1
31930,-9,0,Missing Frame in File 1
31931,-9,0,Missing Frame in File 1
31932,-9,0,Missing Frame in File 1
31933,-9,0,Missing Frame in File 1
31934,-9,0,Missing Frame in File 1
31935,-9,0,Missing Frame in File 1
31936,-9,0,Missing Frame in File 1
31937,-9,0,Missing Frame in File 1
31938,-9,0,Missing Frame in File 1
31939,-9,0,Missing Frame in File 1
31940,-9,0,Missing Frame in File 1
31941,-9,0,Missing Frame in File 1
31942,-9,0,Missing Frame in File 1
31943,-9,0,Missing Frame in File 1
31944,-9,0,Missing Frame in File 1
31945,-9,0,Missing Frame in File 1
31946,-9,0,Missing Frame in File 1
31947,-9,0,Missing Frame in File 1
31948,-9,0,Missing Frame in File 1
31949,-9,0,Missing Frame in File 1
31950,-9,0,Missing Frame in File 1
31951,-9,0,Missing Frame in File 1
31952,-9,0,Missing Frame in File 1
31953,-9,0,Missing Frame in File 1
31954,-9,0,Missing Frame in File 1
31955,-9,0,Missing Frame in File 1
31956,-9,0,Missing Frame in File 1
31957,-9,0,Missing Frame in File 1
31958,-9,0,Missing Frame in File 1
31959,-9,0,Missing Frame in File 1
31960,-9,0,Missing Frame in File 1
31961,-9,0,Missing Frame in File 1
31962,-9,0,Missing Frame in File 1
31963,-9,0,Missing Frame in File 1
31964,-9,0,Missing Frame in File 1
32378,0,-9,Mismatch
32379,0,-9,Mismatch
32380,0,-9,Mismatch
32381,0,-9,Mismatch
32382,0,-9,Mismatch
32383,0,-9,Mismatch
32384,0,-9,Mismatch
32385,0,-9,Mismatch
32386,0,-9,Mismatch
32387,0,-9,Mismatch
32388,0,-9,Mismatch
32389,0,-9,Mismatch
32390,0,-9,Mismatch
32391,0,-9,Mismatch
32392,0,-9,Mismatch
32393,0,-9,Mismatch
32394,0,-9,Mismatch
32395,0,-9,Mismatch
32396,0,-9,Mismatch
32397,0,-9,Mismatch
32398,0,-9,Mismatch
32399,0,-9,Mismatch
32400,0,-9,Mismatch
32401,0,-9,Mismatch
32402,0,-9,Mismatch
32403,0,-9,Mismatch
32404,0,-9,Mismatch
32405,0,-9,Mismatch
32406,0,-9,Mismatch
32407,0,-9,Mismatch
32408,0,-9,Mismatch
32409,0,-9,Mismatch
32410,0,-9,Mismatch
32411,0,-9,Mismatch
32412,0,-9,Mismatch
32413,0,-9,Mismatch
32414,0,-9,Mismatch
32415,0,-9,Mismatch
32416,0,-9,Mismatch
32417,0,-9,Mismatch
32418,0,-9,Mismatch
32419,0,-9,Mismatch
32420,0,-9,Mismatch
32421,0,-9,Mismatch
32422,0,-9,Mismatch
32423,0,-9,Mismatch
32424,0,-9,Mismatch
32425,0,-9,Mismatch
32426,0,-9,Mismatch
32427,0,-9,Mismatch
32428,0,-9,Mismatch
32429,0,-9,Mismatch
32430,0,-9,Mismatch
32431,0,-9,Mismatch
32432,0,-9,Mismatch
32433,0,-9,Mismatch
32434,0,-9,Mismatch
32435,0,-9,Mismatch
32436,0,-9,Mismatch
32437,0,-9,Mismatch
32438,0,-9,Mismatch
32439,0,-9,Mismatch
32440,0,-9,Mismatch
32441,0,-9,Mismatch
32442,0,-9,Mismatch
32443,0,-9,Mismatch
32444,0,-9,Mismatch
32445,0,-9,Mismatch
32446,0,-9,Mismatch
32447,0,-9,Mismatch
32448,0,-9,Mismatch
32449,0,-9,Mismatch
32450,0,-9,Mismatch
32451,0,-9,Mismatch
32452,0,-9,Mismatch
32453,0,-9,Mismatch
32454,0,-9,Mismatch
32455,0,-9,Mismatch
32456,0,-9,Mismatch
32457,0,-9,Mismatch
32458,0,-9,Mismatch
32459,0,-9,Mismatch
32460,0,-9,Mismatch
32461,0,-9,Mismatch
32462,0,-9,Mismatch
32463,0,-9,Mismatch
32464,0,-9,Mismatch
32465,0,-9,Mismatch
32466,0,-9,Mismatch
32467,0,-9,Mismatch
32468,0,-9,Mismatch
32469,0,-9,Mismatch
