Frame,Chorea Label File 1,Chorea Label File 2,Issue
22080,-9,-9,Missing Frame in File 1
22081,-9,-9,Missing Frame in File 1
22082,-9,-9,Missing Frame in File 1
22083,-9,-9,Missing Frame in File 1
22084,-9,-9,Missing Frame in File 1
22085,-9,-9,Missing Frame in File 1
22086,-9,-9,Missing Frame in File 1
22087,-9,-9,Missing Frame in File 1
22088,-9,-9,Missing Frame in File 1
22089,-9,-9,Missing Frame in File 1
22090,-9,-9,Missing Frame in File 1
22091,-9,-9,Missing Frame in File 1
22092,-9,-9,Missing Frame in File 1
22093,-9,-9,Missing Frame in File 1
22094,-9,-9,Missing Frame in File 1
22095,-9,-9,Missing Frame in File 1
22096,-9,-9,Missing Frame in File 1
22097,-9,-9,Missing Frame in File 1
22098,-9,-9,Missing Frame in File 1
22099,-9,-9,Missing Frame in File 1
22100,-9,-9,Missing Frame in File 1
22101,-9,-9,Missing Frame in File 1
22102,-9,-9,Missing Frame in File 1
22103,-9,-9,Missing Frame in File 1
22104,-9,-9,Missing Frame in File 1
22105,-9,-9,Missing Frame in File 1
22106,-9,-9,Missing Frame in File 1
22107,-9,-9,Missing Frame in File 1
22108,-9,-9,Missing Frame in File 1
22109,-9,-9,Missing Frame in File 1
22110,-9,-9,Missing Frame in File 1
22111,-9,-9,Missing Frame in File 1
22112,-9,-9,Missing Frame in File 1
22113,-9,-9,Missing Frame in File 1
22114,-9,-9,Missing Frame in File 1
22115,-9,-9,Missing Frame in File 1
22116,-9,-9,Missing Frame in File 1
22117,-9,-9,Missing Frame in File 1
22118,-9,-9,Missing Frame in File 1
22119,-9,-9,Missing Frame in File 1
22120,-9,-9,Missing Frame in File 1
22121,-9,-9,Missing Frame in File 1
22122,-9,-9,Missing Frame in File 1
22123,-9,-9,Missing Frame in File 1
22124,-9,-9,Missing Frame in File 1
22125,-9,-9,Missing Frame in File 1
22126,-9,-9,Missing Frame in File 1
22127,-9,-9,Missing Frame in File 1
22128,-9,-9,Missing Frame in File 1
22129,-9,-9,Missing Frame in File 1
22130,-9,-9,Missing Frame in File 1
22131,-9,-9,Missing Frame in File 1
22132,-9,-9,Missing Frame in File 1
22133,-9,-9,Missing Frame in File 1
22134,-9,-9,Missing Frame in File 1
22135,-9,-9,Missing Frame in File 1
22136,-9,-9,Missing Frame in File 1
22137,-9,-9,Missing Frame in File 1
22138,-9,-9,Missing Frame in File 1
22139,-9,-9,Missing Frame in File 1
22140,-9,-9,Missing Frame in File 1
22141,-9,-9,Missing Frame in File 1
22142,-9,-9,Missing Frame in File 1
22143,-9,-9,Missing Frame in File 1
22144,-9,-9,Missing Frame in File 1
22145,-9,-9,Missing Frame in File 1
22146,-9,-9,Missing Frame in File 1
22147,-9,-9,Missing Frame in File 1
22148,-9,-9,Missing Frame in File 1
22149,-9,-9,Missing Frame in File 1
22150,-9,-9,Missing Frame in File 1
22151,-9,-9,Missing Frame in File 1
22152,-9,-9,Missing Frame in File 1
22153,-9,-9,Missing Frame in File 1
22154,-9,-9,Missing Frame in File 1
22155,-9,-9,Missing Frame in File 1
22156,-9,-9,Missing Frame in File 1
22157,-9,-9,Missing Frame in File 1
22158,-9,-9,Missing Frame in File 1
22159,-9,-9,Missing Frame in File 1
22160,-9,-9,Missing Frame in File 1
22161,-9,-9,Missing Frame in File 1
22162,-9,-9,Missing Frame in File 1
22163,-9,-9,Missing Frame in File 1
22164,-9,-9,Missing Frame in File 1
22165,-9,-9,Missing Frame in File 1
22166,-9,-9,Missing Frame in File 1
22167,-9,-9,Missing Frame in File 1
22168,-9,-9,Missing Frame in File 1
22169,-9,-9,Missing Frame in File 1
22170,-9,-9,Missing Frame in File 1
22171,-9,-9,Missing Frame in File 1
22172,-9,-9,Missing Frame in File 1
22173,-9,-9,Missing Frame in File 1
22174,-9,-9,Missing Frame in File 1
22175,-9,3,Missing Frame in File 1
22176,-9,3,Missing Frame in File 1
22177,-9,3,Missing Frame in File 1
22178,-9,3,Missing Frame in File 1
22179,-9,3,Missing Frame in File 1
22180,-9,3,Missing Frame in File 1
22181,-9,3,Missing Frame in File 1
22182,-9,3,Missing Frame in File 1
22183,-9,3,Missing Frame in File 1
22184,-9,3,Missing Frame in File 1
22185,-9,3,Missing Frame in File 1
22186,-9,3,Missing Frame in File 1
22187,-9,3,Missing Frame in File 1
22188,-9,3,Missing Frame in File 1
22189,-9,3,Missing Frame in File 1
22190,-9,3,Missing Frame in File 1
22191,-9,3,Missing Frame in File 1
22192,-9,3,Missing Frame in File 1
22193,-9,3,Missing Frame in File 1
22194,-9,3,Missing Frame in File 1
22195,-9,3,Missing Frame in File 1
22196,-9,3,Missing Frame in File 1
22197,-9,3,Missing Frame in File 1
22198,-9,3,Missing Frame in File 1
22199,-9,3,Missing Frame in File 1
22200,-9,3,Missing Frame in File 1
22201,-9,3,Missing Frame in File 1
22202,-9,3,Missing Frame in File 1
22203,-9,3,Missing Frame in File 1
22204,-9,3,Missing Frame in File 1
22205,-9,3,Missing Frame in File 1
22206,-9,3,Missing Frame in File 1
22207,-9,3,Missing Frame in File 1
22208,-9,3,Missing Frame in File 1
22209,-9,3,Missing Frame in File 1
22210,-9,3,Missing Frame in File 1
22211,-9,3,Missing Frame in File 1
22212,-9,3,Missing Frame in File 1
22213,-9,3,Missing Frame in File 1
22214,-9,3,Missing Frame in File 1
22215,-9,3,Missing Frame in File 1
22216,-9,3,Missing Frame in File 1
22217,-9,3,Missing Frame in File 1
22218,-9,3,Missing Frame in File 1
22219,-9,3,Missing Frame in File 1
22220,-9,-9,Missing Frame in File 1
