Frame,Chorea Label File 1,Chorea Label File 2,Issue
51998,0,-9,Missing Frame in File 2
51999,0,-9,Missing Frame in File 2
52000,0,-9,Missing Frame in File 2
52001,0,-9,Missing Frame in File 2
52002,0,-9,Missing Frame in File 2
52003,0,-9,Missing Frame in File 2
52004,0,-9,Missing Frame in File 2
52005,0,-9,Missing Frame in File 2
52006,0,-9,Missing Frame in File 2
52007,0,-9,Missing Frame in File 2
52008,0,-9,Missing Frame in File 2
52009,0,-9,Missing Frame in File 2
52010,0,-9,Missing Frame in File 2
52011,0,-9,Missing Frame in File 2
52012,0,-9,Missing Frame in File 2
52013,0,-9,Missing Frame in File 2
52014,0,-9,Missing Frame in File 2
52015,0,-9,Missing Frame in File 2
52016,0,-9,Missing Frame in File 2
52017,0,-9,Missing Frame in File 2
52018,0,-9,Missing Frame in File 2
52019,0,-9,Missing Frame in File 2
52020,0,-9,Missing Frame in File 2
52021,0,-9,Missing Frame in File 2
52022,0,-9,Missing Frame in File 2
52023,0,-9,Missing Frame in File 2
52024,0,-9,Missing Frame in File 2
52025,0,-9,Missing Frame in File 2
52026,0,-9,Missing Frame in File 2
52027,0,-9,Missing Frame in File 2
52028,0,-9,Missing Frame in File 2
52029,0,-9,Missing Frame in File 2
52030,0,-9,Missing Frame in File 2
52031,0,-9,Missing Frame in File 2
52032,0,-9,Missing Frame in File 2
52033,0,-9,Missing Frame in File 2
52034,0,-9,Missing Frame in File 2
52035,0,-9,Missing Frame in File 2
52036,0,-9,Missing Frame in File 2
52037,0,-9,Missing Frame in File 2
52038,0,-9,Missing Frame in File 2
52039,0,-9,Missing Frame in File 2
52040,0,-9,Missing Frame in File 2
52041,0,-9,Missing Frame in File 2
52042,0,-9,Missing Frame in File 2
52043,0,-9,Missing Frame in File 2
52044,0,-9,Missing Frame in File 2
52045,0,-9,Missing Frame in File 2
52046,0,-9,Missing Frame in File 2
52047,0,-9,Missing Frame in File 2
52048,0,-9,Missing Frame in File 2
52049,0,-9,Missing Frame in File 2
52050,0,-9,Missing Frame in File 2
52051,0,-9,Missing Frame in File 2
52052,0,-9,Missing Frame in File 2
52053,0,-9,Missing Frame in File 2
52054,0,-9,Missing Frame in File 2
52055,0,-9,Missing Frame in File 2
52056,0,-9,Missing Frame in File 2
52057,0,-9,Missing Frame in File 2
52058,0,-9,Missing Frame in File 2
52059,0,-9,Missing Frame in File 2
52060,0,-9,Missing Frame in File 2
52061,0,-9,Missing Frame in File 2
52062,0,-9,Missing Frame in File 2
52063,0,-9,Missing Frame in File 2
52064,0,-9,Missing Frame in File 2
52065,0,-9,Missing Frame in File 2
52066,0,-9,Missing Frame in File 2
52067,0,-9,Missing Frame in File 2
52068,0,-9,Missing Frame in File 2
52069,0,-9,Missing Frame in File 2
52070,0,-9,Missing Frame in File 2
52071,0,-9,Missing Frame in File 2
52072,0,-9,Missing Frame in File 2
52073,1,-9,Missing Frame in File 2
52074,1,-9,Missing Frame in File 2
52075,1,-9,Missing Frame in File 2
52076,1,-9,Missing Frame in File 2
52077,1,-9,Missing Frame in File 2
52078,1,-9,Missing Frame in File 2
52079,1,-9,Missing Frame in File 2
52080,1,-9,Missing Frame in File 2
52081,1,-9,Missing Frame in File 2
52082,1,-9,Missing Frame in File 2
52083,1,-9,Missing Frame in File 2
52084,1,-9,Missing Frame in File 2
52085,1,-9,Missing Frame in File 2
52086,1,-9,Missing Frame in File 2
52087,1,-9,Missing Frame in File 2
52088,1,-9,Missing Frame in File 2
52089,1,-9,Missing Frame in File 2
52090,1,-9,Missing Frame in File 2
52091,1,-9,Missing Frame in File 2
52092,1,-9,Missing Frame in File 2
52093,1,-9,Missing Frame in File 2
52094,1,-9,Missing Frame in File 2
52095,1,-9,Missing Frame in File 2
52096,1,-9,Missing Frame in File 2
52097,1,-9,Missing Frame in File 2
52098,1,-9,Missing Frame in File 2
52099,1,-9,Missing Frame in File 2
52100,1,-9,Missing Frame in File 2
52101,1,-9,Missing Frame in File 2
52102,1,-9,Missing Frame in File 2
52103,1,-9,Missing Frame in File 2
52104,1,-9,Missing Frame in File 2
52105,1,-9,Missing Frame in File 2
52106,1,-9,Missing Frame in File 2
52107,1,-9,Missing Frame in File 2
52108,1,-9,Missing Frame in File 2
52109,1,-9,Missing Frame in File 2
52110,1,-9,Missing Frame in File 2
52111,1,-9,Missing Frame in File 2
52112,1,-9,Missing Frame in File 2
52113,1,-9,Missing Frame in File 2
52114,1,-9,Missing Frame in File 2
52115,1,-9,Missing Frame in File 2
52116,1,-9,Missing Frame in File 2
52117,1,-9,Missing Frame in File 2
52118,1,-9,Missing Frame in File 2
52119,1,-9,Missing Frame in File 2
52120,1,-9,Missing Frame in File 2
52121,1,-9,Missing Frame in File 2
52122,1,-9,Missing Frame in File 2
52123,1,-9,Missing Frame in File 2
52124,1,-9,Missing Frame in File 2
52125,1,-9,Missing Frame in File 2
52126,1,-9,Missing Frame in File 2
52127,1,-9,Missing Frame in File 2
52128,1,-9,Missing Frame in File 2
52129,1,-9,Missing Frame in File 2
52130,1,-9,Missing Frame in File 2
