Frame,Chorea Label File 1,Chorea Label File 2,Issue
33924,-9,-9,Missing Frame in File 1
33925,-9,-9,Missing Frame in File 1
33926,-9,-9,Missing Frame in File 1
33927,-9,-9,Missing Frame in File 1
33928,-9,-9,Missing Frame in File 1
33929,-9,-9,Missing Frame in File 1
33930,-9,-9,Missing Frame in File 1
33931,-9,-9,Missing Frame in File 1
33932,-9,-9,Missing Frame in File 1
33933,-9,-9,Missing Frame in File 1
33934,-9,-9,Missing Frame in File 1
33935,-9,-9,Missing Frame in File 1
33936,-9,-9,Missing Frame in File 1
33937,-9,-9,Missing Frame in File 1
33938,-9,-9,Missing Frame in File 1
33939,-9,-9,Missing Frame in File 1
33940,-9,-9,Missing Frame in File 1
33990,4,-9,Mismatch
33991,4,-9,Mismatch
33992,4,-9,Mismatch
33993,4,-9,Mismatch
33994,4,-9,Mismatch
33995,4,-9,Mismatch
33996,4,-9,Mismatch
33997,4,-9,Mismatch
33998,4,-9,Mismatch
33999,4,-9,Mismatch
34000,4,-9,Mismatch
34001,4,-9,Mismatch
34002,4,-9,Mismatch
34003,4,-9,Mismatch
34004,4,-9,Mismatch
34005,4,-9,Mismatch
34006,4,-9,Mismatch
34007,4,-9,Mismatch
34008,4,-9,Mismatch
34009,4,-9,Mismatch
34010,4,-9,Mismatch
34011,4,-9,Mismatch
34012,4,-9,Mismatch
34013,4,-9,Mismatch
34014,4,-9,Mismatch
34015,4,-9,Mismatch
34016,4,-9,Mismatch
34017,4,-9,Mismatch
34018,4,-9,Mismatch
34019,4,-9,Mismatch
34020,4,-9,Mismatch
34021,4,-9,Mismatch
34022,4,-9,Mismatch
34023,4,-9,Mismatch
34024,4,-9,Mismatch
34025,4,-9,Mismatch
34026,4,-9,Mismatch
34027,4,-9,Mismatch
34028,4,-9,Mismatch
34029,4,-9,Mismatch
34030,4,-9,Mismatch
34031,4,-9,Mismatch
34032,4,-9,Mismatch
34033,4,-9,Mismatch
34034,4,-9,Mismatch
34035,4,-9,Mismatch
34036,4,-9,Mismatch
34037,4,-9,Mismatch
34038,4,-9,Mismatch
34039,4,-9,Mismatch
34040,4,-9,Mismatch
34041,4,-9,Mismatch
34042,4,-9,Mismatch
34043,4,-9,Mismatch
34044,4,-9,Mismatch
34045,4,-9,Mismatch
34046,4,-9,Mismatch
34047,4,-9,Mismatch
34048,4,-9,Mismatch
34049,4,-9,Mismatch
34050,4,-9,Mismatch
34051,4,-9,Mismatch
34052,4,-9,Mismatch
34053,4,-9,Mismatch
34054,4,-9,Mismatch
34055,4,-9,Mismatch
34056,4,-9,Mismatch
34057,4,-9,Mismatch
34058,4,-9,Mismatch
34059,4,-9,Mismatch
34060,4,-9,Mismatch
34061,4,-9,Mismatch
34062,4,-9,Mismatch
34063,4,-9,Mismatch
34064,4,-9,Mismatch
34065,4,-9,Mismatch
34066,4,-9,Mismatch
34067,4,-9,Mismatch
34068,4,-9,Mismatch
34069,4,-9,Mismatch
34070,4,-9,Mismatch
34071,4,-9,Mismatch
34072,4,-9,Mismatch
34073,4,-9,Mismatch
34074,4,-9,Mismatch
34075,4,-9,Mismatch
34076,4,-9,Mismatch
